date,author,start_price,end_price,year,tech,decade,dimension,technique,category
2022, Aleksander Pilar,1300,3100.0,1950.0, akvarell,1950.0,2516.8,Watercolour,Other paint
2022, Aleksander Pilar,1300,1300.0,1951.0, akvarell,1950.0,1596.2,Watercolour,Other paint
2022, Aleksander Pilar,1300,1350.0,1953.0, akvarell,1950.0,2459.6,Watercolour,Other paint
2022, Richard Uutmaa,1600,2150.0,1976.0, akvarell,1970.0,3707.7000000000003,Watercolour,Other paint
2022, Richard Uutmaa,2900,3300.0,1975.0, akvarell,1970.0,3455.1,Watercolour,Other paint
2022, Paul Burman,5800,5800.0,1907.0," õli, papp",1900.0,6786.4,Oil on cardboard,Oil paint
2022, Aleksander Grinev,1300,4600.0,1931.0, akvarell,1930.0,1019.64,Watercolour,Other paint
2022, Aleksander Grinev,1300,1650.0,1932.0, akvarell,1930.0,1401.2,Watercolour,Other paint
2022, Jüri Arrak,3000,6000.0,1978.0, akvarell,1970.0,1659.1,Watercolour,Other paint
2022, Raul Meel,5500,9500.0,2001.0, akrüül,2000.0,13886.0,Acrylic,Other paint
2022, Märt Laarman,2800,2800.0,1965.0, tempera,1960.0,3218.5499999999997,Tempera,Other paint
2022, Malle Leis,2800,3000.0,1989.0," akvarell, paber",1980.0,3931.2,Watercolour,Other paint
2022, Malle Leis,3000,3000.0,1974.0, akvarell,1970.0,3486.9,Watercolour,Other paint
2022, Sirje Runge,3000,3500.0,1973.0, guašš,1970.0,3552.15,Gouache,Other paint
2022, Lemming Nagel,1700,2500.0,1997.0, segatehnika,1990.0,6919.0,Mixed tech,Other
2022, Endel Kõks,1400,1400.0,1963.0, vitrograafia,1960.0,2443.35,Vitrography,Other
2022, Endel Kõks,2500,2500.0,1965.0,a guašš,1960.0,2836.5,Gouache,Other paint
2022, Märt Laarman,500,500.0,1923.0, graafika,1920.0,389.29999999999995,Graphics,Graphics
2022, Märt Laarman,500,500.0,1924.0, graafika,1920.0,520.0,Graphics,Graphics
2022, Ado Lill,1000,1150.0,1977.0, graafika,1970.0,1402.3,Graphics,Graphics
2022, Vladimir Makarenko (Makar),400,400.0,1974.0, graafika,1970.0,615.03,Graphics,Graphics
2022, Erich Pehap,950,950.0,1955.0, graafika,1950.0,1562.79,Graphics,Graphics
2022, Kaljo Põllu,1800,3800.0,1990.0, graafika,1990.0,2639.0,Graphics,Graphics
2022, Kaljo Põllu,1200,2100.0,1966.0, graafika,1960.0,1426.8,Graphics,Graphics
2022, Kaljo Põllu,1200,1300.0,1966.0, graafika,1960.0,1343.1999999999998,Graphics,Graphics
2022, Eduard Wiiralt,1200,2950.0,1928.0, graafika,1920.0,103.84000000000002,Graphics,Graphics
2022, Eduard Wiiralt,3900,4100.0,1928.0, graafika,1920.0,202.3,Graphics,Graphics
2022, Eduard Wiiralt,3000,3000.0,1937.0, graafika,1930.0,664.42,Graphics,Graphics
2022, Eduard Wiiralt,7000,9250.0,1943.0, graafika,1940.0,2550.3300000000004,Graphics,Graphics
2022, Eduard Wiiralt,1000,1000.0,1948.0, joonistus,1940.0,190.75,Drawing,Drawing
2022, Leonhard Lapin,5000,5000.0,1972.0, joonistus,1970.0,1230.66,Drawing,Drawing
2022, Leonhard Lapin,700,2100.0,1978.0, graafika,1970.0,1512.0,Graphics,Graphics
2022, Leonhard Lapin,700,2000.0,1978.0, graafika,1970.0,1512.2099999999998,Graphics,Graphics
2022, Tõnis Vint,1800,1800.0,1976.0, joonistus,1970.0,1024.0,Drawing,Drawing
2022, Tõnis Vint,750,825.0,1964.0, graafika,1960.0,589.1099999999999,Graphics,Graphics
2022, Ülo Sooster,1450,1850.0,1957.0, joonistus,1950.0,473.40000000000003,Drawing,Drawing
2022, Concordia Klar-Ulas,1700,1700.0,1973.0, joonistus,1970.0,2293.5,Drawing,Drawing
2022, Aino Bach-Liimand,1500,1500.0,1937.0, graafika,1930.0,1140.0,Graphics,Graphics
2022, Eduard Ole,1800,2300.0,1938.0, joonistus,1930.0,455.8,Drawing,Drawing
2022, Günther Reindorff,1500,1500.0,1964.0, joonistus,1960.0,388.67999999999995,Drawing,Drawing
2022, Voldemar Kangro-Pool,450,440.0,1922.0, graafika,1920.0,234.09000000000003,Graphics,Graphics
2022, Paul Liivak,500,500.0,1933.0, graafika,1930.0,590.49,Graphics,Graphics
2022, Richard Kaljo,1200,2100.0,1961.0, graafika,1960.0,748.41,Graphics,Graphics
2022, Richard Kaljo,1200,1300.0,1957.0, graafika,1950.0,1498.2,Graphics,Graphics
2022, Richard Kaljo,800,900.0,1965.0, graafika,1960.0,1102.08,Graphics,Graphics
2022, Richard Kaljo,1200,1800.0,1957.0, graafika,1950.0,3283.0,Graphics,Graphics
