date,author,start_price,end_price,year,tech,decade,dimension,technique,category
2008.0,Paul Allik,1533.88,5176.84,1991.0,"õli, lõuend",1990.0,14500.0,Oil on canvas,Oil paint
2008.0,Laurentsius,2045.17,2716.25,1991.0,"õli, papp",1990.0,5194.0,Oil on cardboard,Oil paint
2008.0,Jüri Palm,2876.02,2876.02,1993.0,"õli, lõuend",1990.0,5760.0,Oil on canvas,Oil paint
2007.0,Paul Raud,3067.76,3706.88,1901.0,"õli, lõuend",1900.0,1530.0,Oil on canvas,Oil paint
2007.0,Arnold Peeter Vihvelin,4345.99,4345.99,1928.0,"õli, lõuend",1920.0,8772.0,Oil on canvas,Oil paint
2007.0,Paul Burman,3834.7,15338.8,1920.0,"õli, papp",1920.0,8383.0,Oil on cardboard,Oil paint
2007.0,Eduard Mässo,1757.57,2748.2,1932.0,"õli, lõuend",1930.0,6111.0,Oil on canvas,Oil paint
2007.0,Erich Pehap,511.29,926.72,1935.0,"kuivnõel, etsing",1930.0,1085.0,Etching,Graphics
2007.0,Aino Bach,1150.41,1374.1,1936.0,akvatinta,1930.0,775.0,Aquatint,Graphics
2007.0,Aino Bach,1086.5,1917.35,1938.0,akvatinta,1930.0,1312.0,Aquatint,Graphics
2007.0,Jaan Grünberg,3579.05,4985.11,1938.0,"õli, lõuend",1930.0,5934.0,Oil on canvas,Oil paint
2007.0,Aleksander Normak,1342.14,1757.57,1939.0,"õli, vineer",1930.0,1710.0,Oil on wood,Oil paint
2007.0,Jaan Vahtra,4026.43,6710.72,1941.0,"õli, lõuend",1940.0,6006.0,Oil on canvas,Oil paint
2007.0,Johannes Greenberg,10225.86,13421.45,1942.0,"õli, papp",1940.0,4089.0,Oil on cardboard,Oil paint
2007.0,Karin Luts,2812.11,2812.11,1943.0,"õli, vineer",1940.0,1312.0,Oil on wood,Oil paint
2007.0,Richard Uutmaa,3515.14,3642.96,1947.0,"õli, papp",1940.0,3500.0,Oil on cardboard,Oil paint
2007.0,Olev Mikiver,958.67,958.67,1943.0,"õli, lõuend",1940.0,2280.0,Oil on canvas,Oil paint
2007.0,Eduard Rüga,958.67,1182.37,1949.0,värviline puulõige,1940.0,700.0,Wood cut,Other
2007.0,Eugen Kask,575.2,1533.88,1950.0,"õli, paber, segatehnika)",1950.0,1890.0,Mixed tech,Other
2007.0,Erik Haamer,1278.23,2045.17,1950.0,akvarell,1950.0,3120.0,Watercolour,Other paint
2007.0,Aino Bach,1214.32,1821.48,1958.0,akvatinta,1950.0,575.0,Aquatint,Graphics
2007.0,Louis Pavel,2045.17,2173.0,1958.0,"õli, vineer",1950.0,3250.0,Oil on wood,Oil paint
2007.0,Ülo Sooster,2428.64,3642.96,1958.0,"õli, papp",1950.0,1732.5,Oil on cardboard,Oil paint
2007.0,Varmo Pirk,958.67,958.67,1959.0,"tempera, papp",1950.0,1632.0,Tempera,Other paint
2007.0,Ülo Sooster,2812.11,4857.29,1960.0,"õli, papp",1960.0,1715.0,Oil on cardboard,Oil paint
2007.0,Richard Uutmaa,1086.5,1469.97,1962.0,akvarell,1960.0,1728.0,Watercolour,Other paint
2007.0,Enno Hallek,2236.91,2236.91,1963.0,"õli, lõuend",1960.0,8484.0,Oil on canvas,Oil paint
2007.0,Raivo Korstnik,1150.41,1597.79,1963.0,"õli, papp",1960.0,3440.25,Oil on cardboard,Oil paint
2007.0,Richard Sagrits,2109.08,2109.08,1963.0,"õli, papp",1960.0,1551.0,Oil on cardboard,Oil paint
2007.0,Richard Sagrits,2620.38,5815.96,1963.0,"õli, papp",1960.0,3465.0,Oil on cardboard,Oil paint
2007.0,Juhan Nõmmik,1597.79,3451.23,1964.0,"õli, lõuend",1960.0,3500.0,Oil on canvas,Oil paint
2007.0,Richard Uutmaa,1150.41,2013.22,1964.0,akvarell,1960.0,3024.0,Watercolour,Other paint
2007.0,Erik Haamer,3962.52,3962.52,1965.0,"õli, lõuend",1960.0,8300.0,Oil on canvas,Oil paint
2007.0,Gustav Raud,1853.44,1853.44,1965.0,"õli, lõuend",1960.0,3000.0,Oil on canvas,Oil paint
2007.0,Edgar Valter,1917.35,3003.85,1966.0,"õli, lõuend",1960.0,5642.0,Oil on canvas,Oil paint
2007.0,Richard Uutmaa,4345.99,6710.72,1967.0,"õli, lõuend",1960.0,3312.0,Oil on canvas,Oil paint
2007.0,Uno Roosvalt,1342.14,1342.14,1968.0,"õli, lõuend",1960.0,3942.0,Oil on canvas,Oil paint
2007.0,Peeter Mudist,3515.14,3962.52,1970.0,"õli, papp",1970.0,3500.0,Oil on cardboard,Oil paint
2007.0,Mari Roosvalt,1406.06,2332.78,1976.0,"õli, lõuend",1970.0,6716.0,Oil on canvas,Oil paint
2007.0,Richard Uutmaa,2045.17,7030.28,1976.0,"õli, papp",1970.0,3550.0,Oil on cardboard,Oil paint
2007.0,Ludmilla Siim,3387.32,4090.35,1978.0,"õli, lõuend",1970.0,17400.0,Oil on canvas,Oil paint
2007.0,Aleksander Suuman,1278.23,1278.23,1980.0,"õli, papp",1980.0,4000.0,Oil on cardboard,Oil paint
2007.0,Aleksander Suuman,1278.23,1278.23,1980.0,"õli, papp",1980.0,3500.0,Oil on cardboard,Oil paint
2007.0,Ilmar Kruusamäe,4601.64,4601.64,1982.0,"õli, lõuend",1980.0,8000.0,Oil on canvas,Oil paint
2007.0,Lembit Sarapuu,2236.91,3515.14,1982.0,"õli, lõuend",1980.0,4891.0,Oil on canvas,Oil paint
2007.0,Ilmar Malin,2812.11,2812.11,1987.0,"õli, lõuend",1980.0,6256.0,Oil on canvas,Oil paint
2007.0,Tiit Pääsuke,4345.99,7349.84,1993.0,"akrüül, õli, lõuend",1990.0,20648.0,Acrylic,Other paint
2007.0,Aino Bach,1150.41,1310.19,1937.0,akvatinta,1930.0,1111.5,Aquatint,Graphics
2007.0,Aino Bach,1086.5,1310.19,1937.0,akvatinta,1930.0,874.5,Aquatint,Graphics
2007.0,Eduard Wiiralt,2236.91,2652.33,1939.0,puulõige,1930.0,1341.0,Wood cut,Other
2007.0,Johannes Greenberg,7669.4,17575.7,1944.0,"õli, vineer",1940.0,5907.0,Oil on wood,Oil paint
2007.0,Jaan Grünberg,766.94,1086.5,1940.0,"õli, papp",1940.0,884.0,Oil on cardboard,Oil paint
2007.0,Richard Sagrits,2236.91,2971.89,1950.0,"õli, papp",1950.0,1587.0,Oil on cardboard,Oil paint
2007.0,Endel Kõks,1661.7,2460.6,1962.0,"õli, lõuend",1960.0,1348.5,Oil on canvas,Oil paint
2007.0,Richard Kaljo,703.03,703.03,1963.0,linoollõige,1960.0,1488.0,Linoleum,Graphics
2007.0,Endel Kõks,830.85,830.85,1963.0,segatehnika,1960.0,2580.75,Mixed tech,Other
2007.0,Karl jun. Burman,766.94,766.94,1966.0,akvarell,1960.0,1408.0,Watercolour,Other paint
2007.0,Elmar Kits,1118.45,1182.37,1967.0,"tempera, paber",1960.0,1720.0,Tempera,Other paint
2007.0,Artur Lokk,3195.58,4154.26,1967.0,"õli, lõuend",1960.0,8100.0,Oil on canvas,Oil paint
2007.0,Enn Volmere,479.34,479.34,1970.0,"õli, papp",1970.0,3500.0,Oil on cardboard,Oil paint
2007.0,Richard Uutmaa,894.76,990.63,1971.0,akvarell,1970.0,1627.5,Watercolour,Other paint
2007.0,Ilmar Malin,2620.38,3003.85,,"õli, lõuend",,5200.0,Oil on canvas,Oil paint
2007.0,Valdemar Väli,830.85,1342.14,,"õli, vineer",,1232.0,Oil on wood,Oil paint
2007.0,Viktor Leškin,3770.79,4729.46,1944.0,"õli, lõuend",1940.0,11970.0,Oil on canvas,Oil paint
2007.0,Margarete Fuks,830.85,894.76,1950.0,akvarell,1950.0,1786.0,Watercolour,Other paint
2007.0,Karin Luts,894.76,1342.14,1950.0,"õli, lõuend",1950.0,1106.25,Oil on canvas,Oil paint
2007.0,Eduard Rüga,1022.59,1629.75,1952.0,värviline linool,1950.0,528.0,Linoleum,Graphics
2007.0,Ülo Sooster,2428.64,6199.43,1958.0,"õli, lõuend",1950.0,3648.0,Oil on canvas,Oil paint
2007.0,Richard Sagrits,830.85,926.72,1959.0,akvarell,1950.0,1275.0,Watercolour,Other paint
2007.0,Valerian Loik,1342.14,1917.35,1960.0,"õli, papp",1960.0,3381.0,Oil on cardboard,Oil paint
2007.0,Valdur Ohakas,830.85,1182.37,1960.0,"õli, papp",1960.0,1551.0,Oil on cardboard,Oil paint
2007.0,Ado Vabbe,1853.44,1853.44,1960.0,"segatehnika, paber",1960.0,1026.0,Mixed tech,Other
2007.0,Eduard Wiiralt,1789.53,2300.82,1929.0,akvatinta,1920.0,686.25,Aquatint,Graphics
2007.0,Eduard Wiiralt,1342.14,1469.97,1933.0,puugravüür,1930.0,336.54,Wood cut,Other
2007.0,Eduard Wiiralt,1278.23,2045.17,1933.0,puugravüür,1930.0,526.62,Wood cut,Other
2007.0,Eduard Wiiralt,3003.85,4409.9,1937.0,akvatinta,1930.0,1992.0,Aquatint,Graphics
2007.0,Eduard Wiiralt,1629.75,3067.76,1949.0,akvatinta,1940.0,1051.05,Aquatint,Graphics
2007.0,Erik Haamer,1629.75,1629.75,1947.0,"õli, lõuend",1940.0,962.5,Oil on canvas,Oil paint
2007.0,Erik Haamer,4537.73,8500.25,1951.0,"õli, lõuend",1950.0,6179.0,Oil on canvas,Oil paint
2007.0,Erik Haamer,543.25,1150.41,1953.0,akvarell,1950.0,1087.5,Watercolour,Other paint
2007.0,Endel Kõks,1150.41,1214.32,1954.0,vitrograafia,1950.0,1767.0,Vitrography,Other
2007.0,Endel Kõks,383.47,383.47,1955.0,vitrograafia,1950.0,463.75,Vitrography,Other
2007.0,Endel Kõks,1278.23,1438.01,1979.0,"õli, lõuend",1970.0,792.0,Oil on canvas,Oil paint
2007.0,Endel Kõks,1022.59,1469.97,1980.0,"õli, lõuend",1980.0,792.0,Oil on canvas,Oil paint
2007.0,Evald Okas,1022.59,1022.59,1960.0,akvatinta,1960.0,1519.0,Aquatint,Graphics
2007.0,Karin Luts,2684.29,3962.52,,"õli, lõuend",,6716.0,Oil on canvas,Oil paint
2007.0,EnnoHallek,3579.05,3770.79,1965.0,"õli, lõuend",1960.0,9950.0,Oil on canvas,Oil paint
2007.0,Elmar Kits,1853.44,1853.44,1966.0,"tempera, paber",1960.0,2100.0,Tempera,Other paint
2007.0,Roosvalt,1597.79,2780.16,1967.0,"õli, lõuend",1960.0,8100.0,Oil on canvas,Oil paint
2007.0,Uno Roosvalt,1086.5,1981.26,1968.0,"õli, lõuend",1960.0,7300.0,Oil on canvas,Oil paint
2007.0,Ludmilla Siim,2236.91,2236.91,1969.0,"õli, lõuend",1960.0,6300.0,Oil on canvas,Oil paint
2007.0,Olga Terri,1917.35,6455.08,1970.0,"õli, lõuend",1970.0,3030.0,Oil on canvas,Oil paint
2007.0,Lemming Nagel,3515.14,3515.14,1971.0,"õli, papp, segatehnika",1970.0,12560.0,Mixed tech,Other
2007.0,Enno Hallek,1214.32,2013.22,1973.0,"õli, puit",1970.0,1319.5,Oil on wood,Oil paint
2007.0,Olev Mikiver,1342.14,2268.86,1973.0,"õli, lõuend",1970.0,7100.0,Oil on canvas,Oil paint
2007.0,Miljard Kilk,4473.82,32275.38,1980.0,"õli, lõuend",1980.0,20758.0,Oil on canvas,Oil paint
2007.0,Ilmar Kruusamäe,4473.82,5560.31,1983.0,"õli, lõuend",1980.0,20656.5,Oil on canvas,Oil paint
2007.0,Mari Roosvalt,1406.06,2268.86,1985.0,"õli, lõuend",1980.0,9720.0,Oil on canvas,Oil paint
2007.0,Jaan Toomik,1661.7,3579.05,1986.0,"õli, lõuend",1980.0,3692.0,Oil on canvas,Oil paint
2007.0,Lembit Sarapuu,1917.35,2684.29,1998.0,"õli, lõuend",1990.0,9320.0,Oil on canvas,Oil paint
2006.0,Adamson-Eric,1278.23,1629.75,1945.0,"õli, lõuend",1940.0,1271.0,Oil on canvas,Oil paint
2006.0,Richard Kaljo,543.25,543.25,1945.0,puugravüür,1940.0,567.0,Wood cut,Other
2006.0,Jaan Grünberg,447.38,990.63,1940.0,"õli, papp",1940.0,630.0,Oil on cardboard,Oil paint
2006.0,Erik Haamer,3259.49,4090.35,1949.0,"õli, lõuend",1940.0,4075.0,Oil on canvas,Oil paint
2006.0,Karin Luts,1278.23,1278.23,1950.0,akvarell,1950.0,1435.5,Watercolour,Other paint
2006.0,Johannes Võerahansu,2045.17,3067.76,1950.0,"õli, lõuend",1950.0,3510.0,Oil on canvas,Oil paint
2006.0,Richard Kaljo,511.29,1310.19,1957.0,linoollõige,1950.0,1680.0,Linoleum,Graphics
2006.0,Nigul Espe,1054.54,1693.66,1959.0,"õli, papp",1950.0,1567.5,Oil on cardboard,Oil paint
2006.0,Hermann Talvik,1086.5,1086.5,1950.0,"õli, lõuend",1950.0,3542.5,Oil on canvas,Oil paint
2006.0,Endel Kõks,830.85,1438.01,1960.0,"segatehnika, paber",1960.0,4392.0,Mixed tech,Other
2006.0,Erik Haamer,3131.67,6774.63,1960.0,"õli, lõuend",1960.0,14241.0,Oil on canvas,Oil paint
2006.0,Leida Rives,958.67,958.67,1960.0,"õli, lõuend",1960.0,4550.0,Oil on canvas,Oil paint
2006.0,Eduard Maaser,1150.41,1150.41,1960.0,"õli, lõuend",1960.0,4070.0,Oil on canvas,Oil paint
2006.0,Valdur Ohakas,1150.41,1949.31,1960.0,"õli, papp",1960.0,2552.0,Oil on cardboard,Oil paint
2006.0,Richard Kaljo,159.78,575.2,1966.0,linoollõige,1960.0,217.0,Linoleum,Graphics
2006.0,Elmar Kits,1853.44,1853.44,1967.0,"tempera, paber",1960.0,1896.0,Tempera,Other paint
2006.0,Juhan Pütsepp,1533.88,2013.22,1967.0,"õli, papp",1960.0,3144.0,Oil on cardboard,Oil paint
2006.0,Uno Roosvalt,958.67,3515.14,1968.0,"õli, lõuend",1960.0,6561.0,Oil on canvas,Oil paint
2006.0,Kalju Nagel,1533.88,1533.88,1970.0,"õli, lõuend",1970.0,5980.0,Oil on canvas,Oil paint
2006.0,Eduard Wiiralt,2173.0,4729.46,1933.0,puulõige,1930.0,414.0,Wood cut,Other
2006.0,Erich Pehap,511.29,511.29,1933.0,joonistus,1930.0,1734.0,Drawing,Drawing
2006.0,Silvia Leitu,639.12,639.12,1940.0,"tušš, akvarell",1940.0,930.75,Watercolour,Other paint
2006.0,Elmar Kits,1725.61,2620.38,1941.0,"õli, lõuend",1940.0,2881.5,Oil on canvas,Oil paint
2006.0,Eduard Ole,2173.0,3259.49,1949.0,"õli, vineer",1940.0,1417.5,Oil on wood,Oil paint
2006.0,Eerik Haamer,4154.26,9778.48,1940.0,"õli, lõuend",1940.0,4284.0,Oil on canvas,Oil paint
2006.0,Karin Luts,830.85,1725.61,1940.0,akvarell,1940.0,1413.75,Watercolour,Other paint
2006.0,Herman Talvik,1086.5,1725.61,1950.0,"õli, papp",1950.0,2940.0,Oil on cardboard,Oil paint
2006.0,Eerik Haamer,3770.79,4857.29,1950.0,"õli, lõuend",1950.0,4360.5,Oil on canvas,Oil paint
2006.0,Eduard Rüga,639.12,1693.66,1951.0,värviline puugravüür,1950.0,1047.25,Wood cut,Other
2006.0,Arno Vihalemm,383.47,383.47,1955.0,"segatehnika, värviline litograafia",1950.0,1911.0,Mixed tech,Other
2006.0,Sigrid Uiga,958.67,2268.86,1956.0,"õli, lõuend",1950.0,2565.0,Oil on canvas,Oil paint
2006.0,Leida Rives,958.67,1342.14,1956.0,"õli, lõuend",1950.0,4796.0,Oil on canvas,Oil paint
2006.0,Richard Kaljo,415.43,894.76,1957.0,linoollõige,1950.0,3536.0,Linoleum,Graphics
2006.0,Olga Terri,2556.47,2556.47,1958.0,"õli, lõuend",1950.0,4343.5,Oil on canvas,Oil paint
2006.0,Richard Uutmaa,8628.07,15977.91,1958.0,"õli, lõuend",1950.0,3500.0,Oil on canvas,Oil paint
2006.0,Hilda Mikkelsaar,415.43,415.43,1950.0,akvarell,1950.0,1206.0,Watercolour,Other paint
2006.0,Kaja Kärner,1150.41,1150.41,1961.0,"õli, lõuend",1960.0,1934.75,Oil on canvas,Oil paint
2006.0,Märt Laarman,511.29,543.25,1962.0,puulõige,1960.0,1456.0,Wood cut,Other
2006.0,Märt Laarman,511.29,511.29,1962.0,puulõige,1960.0,697.0,Wood cut,Other
2006.0,Richard Uutmaa,894.76,1342.14,1962.0,akvarell,1960.0,1579.75,Watercolour,Other paint
2006.0,Lembit Saarts,2428.64,2652.33,1963.0,"õli, lõuend",1960.0,17400.0,Oil on canvas,Oil paint
2006.0,Uno Roosvalt,1150.41,2013.22,1970.0,"õli, lõuend",1970.0,8200.0,Oil on canvas,Oil paint
2006.0,Ludmilla Siim,2428.64,3195.58,1971.0,"õli, lõuend",1970.0,18354.0,Oil on canvas,Oil paint
2006.0,Mari Roosvalt,1214.32,1310.19,1977.0,"õli, lõuend",1970.0,6716.0,Oil on canvas,Oil paint
2006.0,Ilmar Kruusamäe,3515.14,4218.17,1977.0,"õli, papp",1970.0,6919.0,Oil on cardboard,Oil paint
2006.0,Eduard Wiiralt,830.85,830.85,1920.0,linoollõige,1920.0,504.0,Linoleum,Graphics
2006.0,Eduard Wiiralt,830.85,894.76,1920.0,linoollõige,1920.0,525.0,Linoleum,Graphics
2006.0,Eduard Wiiralt,1629.75,2396.69,1933.0,puugravüür,1930.0,344.0,Wood cut,Other
2006.0,Eduard Wiiralt,2173.0,5304.67,1937.0,linoolsügavtrükk,1930.0,675.75,Linoleum,Graphics
2006.0,Eduard Wiiralt,3259.49,14763.59,1937.0,akvatinta,1930.0,2178.75,Aquatint,Graphics
2006.0,ErikHaamer,3323.41,5432.49,1988.0,"õli, lõuend",1980.0,10904.5,Oil on canvas,Oil paint
2006.0,AndreiJegorov,1917.35,1917.35,1930.0,"tempera, paber",1930.0,644.0,Tempera,Other paint
2006.0,AvoKeerend,383.47,383.47,1966.0,värviline puulõige,1960.0,1680.0,Wood cut,Other
2006.0,AlfredKongo,1150.41,1150.41,1980.0,"õli, papp",1980.0,3450.0,Oil on cardboard,Oil paint
2006.0,IlmarKruusamäe,3387.32,4026.43,1982.0,"õli, lõuend",1980.0,8000.0,Oil on canvas,Oil paint
2006.0,NikolaiKull,3579.05,5240.76,1935.0,"õli, lõuend",1930.0,5880.0,Oil on canvas,Oil paint
2006.0,EndelKõks,319.56,319.56,1957.0,vitrograafia,1950.0,630.0,Vitrography,Other
2006.0,EndelKõks,3706.88,3706.88,1961.0,"õli, lõuend",1960.0,10395.0,Oil on canvas,Oil paint
2006.0,KajaKärner,958.67,958.67,1961.0,"tempera, lõuend",1960.0,1980.0,Tempera,Other paint
2006.0,OlavMaran,447.38,447.38,1966.0,"õli, papp",1960.0,1750.0,Oil on cardboard,Oil paint
2006.0,ValdurOhakas,703.03,703.03,1997.0,"õli, papp",1990.0,1200.0,Oil on cardboard,Oil paint
2006.0,ValdurOhakas,1469.97,1949.31,1965.0,"õli, papp",1960.0,3468.0,Oil on cardboard,Oil paint
2006.0,ValdurOhakas,798.9,798.9,1950.0,"tempera, paber",1950.0,1353.0,Tempera,Other paint
2006.0,AugustPulst,2492.55,2492.55,1975.0,"õli, lõuend",1970.0,8938.0,Oil on canvas,Oil paint
2006.0,TiitPääsuke,2556.47,4154.26,1993.0,"akrüül, õli, lõuend",1990.0,15720.0,Acrylic,Other paint
2006.0,HennRoode,1278.23,1278.23,1959.0,"õli, lõuend",1950.0,1584.0,Oil on canvas,Oil paint
2006.0,LembitSaarts,1469.97,1661.7,1964.0,"õli, lõuend",1960.0,7189.0,Oil on canvas,Oil paint
2006.0,ÜloSooster,2173.0,2173.0,1945.0,"õli, papp",1940.0,4838.0,Oil on cardboard,Oil paint
2006.0,ReinTammik,2939.94,2939.94,1973.0,"õli, lõuend",1970.0,21600.0,Oil on canvas,Oil paint
2006.0,RichardUutmaa,4218.17,15658.35,1957.0,"õli, lõuend",1950.0,4830.0,Oil on canvas,Oil paint
2006.0,EduardWiiralt,2236.91,2844.07,1933.0,puulõige,1930.0,352.0,Wood cut,Other
2006.0,EduardWiiralt,1406.06,2556.47,1933.0,puulõige,1930.0,520.0,Wood cut,Other
2006.0,ValveJanov,766.94,766.94,1959.0,"õli, lõuend",1950.0,1472.0,Oil on canvas,Oil paint
2006.0,ViktorKarrus,798.9,798.9,1979.0,"õli, lõuend",1970.0,4248.0,Oil on canvas,Oil paint
2006.0,AvoKeerend,447.38,447.38,1954.0,"õli, papp",1950.0,875.0,Oil on cardboard,Oil paint
2006.0,AvoKeerend,383.47,607.16,1966.0,värviline puulõige,1960.0,1680.0,Wood cut,Other
2006.0,ValerianLoik,798.9,990.63,1960.0,"õli, lõuend",1960.0,6525.0,Oil on canvas,Oil paint
2006.0,AntsMurakin,2684.29,2780.16,1930.0,"õli, papp",1930.0,1386.0,Oil on cardboard,Oil paint
2006.0,ArdoSivadi,766.94,894.76,1964.0,"õli, lõuend",1960.0,5200.0,Oil on canvas,Oil paint
2006.0,OlgaTerri,3195.58,3579.05,1958.0,"õli, lõuend",1950.0,5980.0,Oil on canvas,Oil paint
2006.0,JaanToomik,703.03,926.72,2004.0,"õli, lõuend",2000.0,3850.0,Oil on canvas,Oil paint
2006.0,EduardWiiralt,1533.88,2268.86,1933.0,puugravüür,1930.0,344.0,Wood cut,Other
2006.0,JohannesVõerahansu,1597.79,2428.64,1940.0,"õli, vineer",1940.0,2280.0,Oil on wood,Oil paint
2005.0,Ann,2236.91,4985.11,1950.0,"õli, vineer",1950.0,2691.75,Oil on wood,Oil paint
2005.0,Jaan,2236.91,2907.98,1980.0,"õli, lõuend",1980.0,7448.0,Oil on canvas,Oil paint
2005.0,Andrei,2364.73,2652.33,1934.0,"tempera, paber",1930.0,1650.0,Tempera,Other paint
2005.0,Andrei,1597.79,1789.53,1930.0,"tempera, paber",1930.0,644.0,Tempera,Other paint
2005.0,Silvia,447.38,1022.59,1961.0,"akvarell, tuśś, paber",1960.0,526.75,Watercolour,Other paint
2005.0,Richard,766.94,926.72,1940.0,puugravüür,1940.0,884.0,Wood cut,Other
2005.0,Richard,511.29,990.63,1957.0,linoollõige,1950.0,1680.0,Linoleum,Graphics
2005.0,Alfred,1150.41,1150.41,1970.0,"tempera, papp",1970.0,1386.0,Tempera,Other paint
2005.0,Alfred,1150.41,1469.97,1970.0,"tempera, papp",1970.0,1551.0,Tempera,Other paint
2005.0,Endel,1406.06,2939.94,1950.0,"õli, lõuend",1950.0,3602.5,Oil on canvas,Oil paint
2005.0,Kaja,703.03,703.03,1957.0,"õli, papp",1950.0,1683.0,Oil on cardboard,Oil paint
2005.0,Varmo,639.12,639.12,1957.0,"õli, vineer",1950.0,1485.0,Oil on wood,Oil paint
2005.0,Gustav,3067.76,4282.08,1938.0,"õli, lõuend",1930.0,11000.0,Oil on canvas,Oil paint
2005.0,Lembit,830.85,1278.23,1978.0,"õli, papp",1970.0,3500.0,Oil on cardboard,Oil paint
2005.0,Ülo,2045.17,2045.17,1946.0,"õli, paber, papil",1940.0,1788.5,Oil on cardboard,Oil paint
2005.0,Konstantin,2236.91,2556.47,1931.0,"õli, lõuend",1930.0,1800.0,Oil on canvas,Oil paint
2005.0,Olga,2045.17,2236.91,1947.0,"õli, lõuend",1940.0,3759.5,Oil on canvas,Oil paint
2005.0,Richard,1214.32,3834.7,1971.0,"õli, papp",1970.0,3332.0,Oil on cardboard,Oil paint
2005.0,Ado,2684.29,2684.29,1959.0,"akvarell, paber",1950.0,1715.0,Watercolour,Other paint
2005.0,Eduard,2045.17,2045.17,1942.0,värviline akvatinta,1940.0,1320.0,Aquatint,Graphics
2005.0,Johannes,4345.99,6710.72,1944.0,"õli, lõuend",1940.0,11258.5,Oil on canvas,Oil paint
2005.0,Valve,703.03,1342.14,1960.0,"õli, papp",1960.0,3500.0,Oil on cardboard,Oil paint
2005.0,Andrei,2109.08,3866.65,1920.0,"tempera, papp",1920.0,1200.0,Tempera,Other paint
2005.0,Andrei,1853.44,2077.13,1920.0,"tempera, papp",1920.0,697.5,Tempera,Other paint
2005.0,Viktor,926.72,1789.53,1954.0,"õli, papp",1950.0,2706.0,Oil on cardboard,Oil paint
2005.0,Elmar,2045.17,2939.94,1959.0,"õli, lõuend",1950.0,4805.0,Oil on canvas,Oil paint
2005.0,Elmar,1725.61,2684.29,1942.0,"õli, vineer",1940.0,2100.0,Oil on wood,Oil paint
2005.0,Alfred,766.94,766.94,1950.0,"tempera, paber",1950.0,2494.0,Tempera,Other paint
2005.0,Endel,1725.61,2236.91,1940.0,"õli, vineer",1940.0,1633.0,Oil on wood,Oil paint
